seas,wk,day,v,h,ptsh,ptsv
2002,12,SUN,CIN,PIT,29,21
2002,12,SUN,KC,SEA,39,32
2002,12,SUN,GB,TB,21,7
2002,12,SUN,STL,WAS,20,17
2002,12,SN,IND,DEN,20,23
2002,12,MN,PHI,SF,17,38
2002,13,THU,WAS,DAL,27,20
2002,13,THU,NE,DET,12,20
2002,13,SUN,MIA,BUF,38,21
2002,13,SUN,BAL,CIN,23,27
2002,13,SUN,CAR,CLE,6,13
2002,13,SUN,CHI,GB,30,20
2002,13,SUN,HOU,IND,19,3
2002,13,SUN,PIT,JAC,23,25
2002,13,SUN,ARI,KC,49,0
2002,13,SUN,ATL,MIN,24,30
2002,13,SUN,TEN,NYG,29,32
2002,13,SUN,STL,PHI,10,3
2002,13,SUN,DEN,SD,30,27
2002,13,SUN,SEA,SF,31,24
2002,13,SN,TB,NO,23,20
2002,13,MN,NYJ,OAK,26,20
2002,14,SUN,DET,ARI,23,20
2002,14,SUN,NO,BAL,25,37
2002,14,SUN,CIN,CAR,52,31
2002,14,SUN,SF,DAL,27,31
2002,14,SUN,CLE,JAC,20,21
2002,14,SUN,STL,KC,49,10
2002,14,SUN,BUF,NE,27,17
2002,14,SUN,DEN,NYJ,19,13
2002,14,SUN,HOU,PIT,6,24
2002,14,SUN,OAK,SD,7,27
2002,14,SUN,PHI,SEA,20,27
2002,14,SUN,ATL,TB,34,10
2002,14,SUN,IND,TEN,27,17
2002,14,SUN,NYG,WAS,21,27
2002,14,SN,MIN,GB,26,22
2002,14,MN,CHI,MIA,27,9
2002,15,SUN,SEA,ATL,24,30
2002,15,SUN,SD,BUF,20,13
2002,15,SUN,NYJ,CHI,20,13
2002,15,SUN,JAC,CIN,15,29
2002,15,SUN,IND,CLE,23,28
2002,15,SUN,KC,DEN,31,24
2002,15,SUN,TB,DET,20,23
2002,15,SUN,BAL,HOU,19,23
2002,15,SUN,OAK,MIA,23,17
2002,15,SUN,MIN,NO,31,32
2002,15,SUN,DAL,NYG,37,7
2002,15,SUN,WAS,PHI,34,21
2002,15,SUN,CAR,PIT,30,14
2002,15,SUN,GB,SF,14,20
2002,15,SN,ARI,STL,30,28
2002,15,MN,NE,TEN,24,7
2002,16,SAT,SF,ARI,14,17
2002,16,SAT,PHI,DAL,3,27
2002,16,SAT,MIA,MIN,20,17
2002,16,SUN,DET,ATL,36,15
2002,16,SUN,CLE,BAL,13,14
2002,16,SUN,CHI,CAR,24,14
2002,16,SUN,NO,CIN,20,13
2002,16,SUN,BUF,GB,10,0
2002,16,SUN,NYG,IND,27,44
2002,16,SUN,TEN,JAC,10,28
2002,16,SUN,SD,KC,24,22
2002,16,SUN,DEN,OAK,28,16
2002,16,SUN,STL,SEA,30,10
2002,16,SUN,HOU,WAS,26,10
2002,16,SN,NYJ,NE,17,30
2002,16,MN,PIT,TB,7,17
2002,17,SAT,PHI,NYG,10,7
2002,17,SAT,KC,OAK,24,0
2002,17,SUN,CIN,BUF,27,9
2002,17,SUN,ATL,CLE,24,16
2002,17,SUN,ARI,DEN,37,7
2002,17,SUN,MIN,DET,36,38
2002,17,SUN,TEN,HOU,3,13
2002,17,SUN,JAC,IND,20,13
2002,17,SUN,MIA,NE,27,24
2002,17,SUN,CAR,NO,6,10
2002,17,SUN,GB,NYJ,42,17
2002,17,SUN,BAL,PIT,34,31
2002,17,SUN,SEA,SD,28,31
2002,17,SUN,DAL,WAS,20,14
2002,17,SN,TB,CHI,0,15
2002,17,MN,SF,STL,31,20
2002,18,SAT,ATL,GB,7,27
2002,18,SAT,IND,NYJ,41,0
2002,18,SUN,CLE,PIT,36,33
2002,18,SUN,NYG,SF,39,38
2002,19,SAT,ATL,PHI,20,6
2002,19,SAT,PIT,TEN,34,31
2002,19,SUN,NYJ,OAK,30,10
2002,19,SUN,SF,TB,31,6
2002,20,SUN,TEN,OAK,41,24
2002,20,SUN,TB,PHI,10,27
2002,21,SB,OAK,TB,48,21
2003,1,THU,NYJ,WAS,16,13
2003,1,SUN,NE,BUF,31,0
2003,1,SUN,JAC,CAR,24,23
2003,1,SUN,DEN,CIN,10,30
2003,1,SUN,IND,CLE,6,9
2003,1,SUN,ATL,DAL,13,27
2003,1,SUN,ARI,DET,42,24
2003,1,SUN,MIN,GB,25,30
2003,1,SUN,SD,KC,27,14
2003,1,SUN,HOU,MIA,20,21
2003,1,SUN,STL,NYG,23,13
2003,1,SUN,BAL,PIT,34,15
2003,1,SUN,CHI,SF,49,7
2003,1,SUN,NO,SEA,27,10
2003,1,SN,OAK,TEN,25,20
2003,1,MN,TB,PHI,0,17
2003,2,SUN,SEA,ARI,0,38
2003,2,SUN,WAS,ATL,31,33
2003,2,SUN,CLE,BAL,33,13
2003,2,SUN,DET,GB,31,6
2003,2,SUN,TEN,IND,33,7
2003,2,SUN,BUF,JAC,17,38
2003,2,SUN,PIT,KC,41,20
2003,2,SUN,HOU,NO,31,10
2003,2,SUN,MIA,NYJ,10,21
2003,2,SUN,CIN,OAK,23,20
2003,2,SUN,NE,PHI,10,31
2003,2,SUN,DEN,SD,13,37
2003,2,SUN,SF,STL,27,24
2003,2,SUN,CAR,TB,9,12
2003,2,SN,CHI,MIN,24,13
2003,2,MN,DAL,NYG,32,35
2003,3,SUN,GB,ARI,20,13
2003,3,SUN,TB,ATL,10,31
2003,3,SUN,PIT,CIN,10,17
2003,3,SUN,MIN,DET,13,23
2003,3,SUN,KC,HOU,14,42
2003,3,SUN,JAC,IND,23,13
2003,3,SUN,NYJ,NE,23,16
2003,3,SUN,BAL,SD,10,24
2003,3,SUN,CLE,SF,12,13
2003,3,SUN,STL,SEA,24,23
2003,3,SUN,NO,TEN,27,12
2003,3,SUN,NYG,WAS,21,24
2003,3,SN,BUF,MIA,17,7
2003,3,MN,OAK,DEN,31,10
2003,4,SUN,KC,BAL,10,17
2003,4,SUN,PHI,BUF,13,23
2003,4,SUN,ATL,CAR,23,3
2003,4,SUN,CIN,CLE,14,21
2003,4,SUN,DET,DEN,20,16
2003,4,SUN,JAC,HOU,24,20
2003,4,SUN,SF,MIN,35,7
2003,4,SUN,DAL,NYJ,6,17
2003,4,SUN,SD,OAK,34,31
2003,4,SUN,TEN,PIT,13,30
2003,4,SUN,ARI,STL,37,13
2003,4,SUN,NE,WAS,20,17
2003,4,SN,IND,NO,21,55
2003,4,MN,GB,CHI,23,38
2003,5,SUN,MIN,ATL,26,39
2003,5,SUN,CIN,BUF,22,16
2003,5,SUN,NO,CAR,19,13
2003,5,SUN,OAK,CHI,24,21
2003,5,SUN,ARI,DAL,24,7
2003,5,SUN,SEA,GB,35,13
2003,5,SUN,SD,JAC,27,21
2003,5,SUN,DEN,KC,24,23
2003,5,SUN,TEN,NE,38,30
2003,5,SUN,MIA,NYG,10,23
2003,5,SUN,WAS,PHI,27,25
2003,5,SUN,DET,SF,24,17
2003,5,SN,CLE,PIT,13,33
2003,5,MN,IND,TB,35,38
2003,6,SUN,BAL,ARI,18,26
2003,6,SUN,OAK,CLE,13,7
2003,6,SUN,PHI,DAL,23,21
2003,6,SUN,PIT,DEN,17,14
2003,6,SUN,KC,GB,34,40
2003,6,SUN,CAR,IND,20,23
2003,6,SUN,MIA,JAC,10,24
2003,6,SUN,NYG,NE,17,6
2003,6,SUN,CHI,NO,20,13
2003,6,SUN,BUF,NYJ,30,3
2003,6,SUN,HOU,TEN,38,17
2003,6,SUN,TB,WAS,13,35
2003,6,SN,SF,SEA,20,19
2003,6,MN,ATL,STL,36,0
2003,7,SUN,NO,ATL,17,45
2003,7,SUN,WAS,BUF,24,7
2003,7,SUN,TEN,CAR,17,37
2003,7,SUN,BAL,CIN,34,26
2003,7,SUN,SD,CLE,20,26
2003,7,SUN,DAL,DET,7,38
2003,7,SUN,NYJ,HOU,14,19
2003,7,SUN,NE,MIA,13,19
2003,7,SUN,DEN,MIN,28,20
2003,7,SUN,PHI,NYG,10,14
2003,7,SUN,TB,SF,24,7
2003,7,SUN,CHI,SEA,24,17
2003,7,SUN,GB,STL,34,24
2003,7,MN,KC,OAK,10,17
2003,8,SUN,SF,ARI,16,13
2003,8,SUN,DEN,BAL,26,6
2003,8,SUN,DET,CHI,24,16
2003,8,SUN,SEA,CIN,27,24
2003,8,SUN,HOU,IND,30,21
2003,8,SUN,TEN,JAC,17,30
2003,8,SUN,NYG,MIN,17,29
2003,8,SUN,CLE,NE,9,3
2003,8,SUN,CAR,NO,20,23
2003,8,SUN,NYJ,PHI,24,17
2003,8,SUN,STL,PIT,21,33
2003,8,SUN,DAL,TB,16,0
2003,8,SN,BUF,KC,38,5
2003,8,MN,MIA,SD,10,26
2003,9,SUN,CIN,ARI,17,14
2003,9,SUN,PHI,ATL,16,23
2003,9,SUN,JAC,BAL,24,17
2003,9,SUN,SD,CHI,20,7
2003,9,SUN,WAS,DAL,21,14
2003,9,SUN,OAK,DET,23,13
2003,9,SUN,CAR,HOU,14,10
2003,9,SUN,IND,MIA,17,23
2003,9,SUN,NYG,NYJ,28,31
2003,9,SUN,STL,SF,30,10
2003,9,SUN,PIT,SEA,23,16
2003,9,SUN,NO,TB,14,17
2003,9,SN,GB,MIN,27,30
2003,9,MN,NE,DEN,26,30
2003,10,SUN,TB,CAR,27,24
2003,10,SUN,HOU,CIN,34,27
2003,10,SUN,BUF,DAL,10,6
2003,10,SUN,CHI,DET,12,10
2003,10,SUN,IND,JAC,28,23
2003,10,SUN,CLE,KC,41,20
2003,10,SUN,ATL,NYG,7,27
2003,10,SUN,NYJ,OAK,24,27
2003,10,SUN,ARI,PIT,28,15
2003,10,SUN,MIN,SD,42,28
2003,10,SUN,MIA,TEN,31,7
2003,10,SUN,SEA,WAS,27,20
2003,10,SN,BAL,STL,33,22
2003,10,MN,PHI,GB,14,17
2003,11,SUN,HOU,BUF,10,12
2003,11,SUN,WAS,CAR,20,17
2003,11,SUN,STL,CHI,21,23
2003,11,SUN,KC,CIN,24,19
2003,11,SUN,ARI,CLE,44,6
2003,11,SUN,SD,DEN,37,8
2003,11,SUN,NYJ,IND,38,31
2003,11,SUN,BAL,MIA,9,6
2003,11,SUN,ATL,NO,23,20
2003,11,SUN,MIN,OAK,28,18
2003,11,SUN,NYG,PHI,28,10
2003,11,SUN,DET,SEA,35,14
2003,11,SUN,GB,TB,13,20
2003,11,SUN,JAC,TEN,10,3
2003,11,SN,DAL,NE,12,0
2003,11,MN,PIT,SF,30,14
2003,12,SUN,STL,ARI,27,30
2003,12,SUN,TEN,ATL,31,38
2003,12,SUN,SEA,BAL,44,41
2003,12,SUN,IND,BUF,14,17
2003,12,SUN,PIT,CLE,6,13
2003,12,SUN,CAR,DAL,24,20
2003,12,SUN,CHI,DEN,10,19
2003,12,SUN,SF,GB,20,10
2003,12,SUN,NE,HOU,20,23
2003,12,SUN,OAK,KC,27,24
2003,12,SUN,DET,MIN,24,14
2003,12,SUN,JAC,NYJ,13,10
2003,12,SUN,NO,PHI,33,20
2003,12,SUN,CIN,SD,27,34
2003,12,SN,WAS,MIA,24,23
2003,12,MN,NYG,TB,19,13
2003,13,THU,MIA,DAL,21,40
2003,13,THU,GB,DET,22,14
2003,13,SUN,SF,BAL,44,6
2003,13,SUN,PHI,CAR,16,25
2003,13,SUN,ARI,CHI,28,3
2003,13,SUN,ATL,HOU,17,13
2003,13,SUN,NE,IND,34,38
2003,13,SUN,BUF,NYG,7,24
2003,13,SUN,DEN,OAK,8,22
2003,13,SUN,CIN,PIT,20,24
2003,13,SUN,KC,SD,24,28
2003,13,SUN,CLE,SEA,34,7
2003,13,SUN,MIN,STL,48,17
2003,13,SUN,NO,WAS,20,24
2003,13,SN,TB,JAC,17,10
2003,13,MN,TEN,NYJ,24,17
2003,14,SUN,CIN,BAL,31,13
2003,14,SUN,NYJ,BUF,17,6
2003,14,SUN,KC,DEN,45,27
2003,14,SUN,SD,DET,7,14
2003,14,SUN,CHI,GB,34,21
2003,14,SUN,HOU,JAC,27,0
2003,14,SUN,SEA,MIN,34,7
2003,14,SUN,MIA,NE,12,0
2003,14,SUN,TB,NO,7,14
2003,14,SUN,WAS,NYG,7,20
2003,14,SUN,DAL,PHI,36,10
2003,14,SUN,OAK,PIT,27,7
2003,14,SUN,ARI,SF,50,14
2003,14,SUN,IND,TEN,27,29
2003,14,SN,CAR,ATL,20,14
2003,14,MN,STL,CLE,20,26
2003,15,SUN,CAR,ARI,17,20
2003,15,SUN,MIN,CHI,13,10
2003,15,SUN,SF,CIN,41,38
2003,15,SUN,CLE,DEN,23,20
2003,15,SUN,ATL,IND,38,7
2003,15,SUN,DET,KC,45,17
2003,15,SUN,JAC,NE,27,13
2003,15,SUN,PIT,NYJ,6,0
2003,15,SUN,BAL,OAK,20,12
2003,15,SUN,GB,SD,21,38
2003,15,SUN,SEA,STL,27,22
2003,15,SUN,HOU,TB,16,3
2003,15,SUN,BUF,TEN,28,26
2003,15,SUN,DAL,WAS,0,27
2003,15,SN,NYG,NO,45,7
2003,15,MN,PHI,MIA,27,34
2003,16,SAT,KC,MIN,45,20
2003,16,SAT,NE,NYJ,16,21
2003,16,SAT,ATL,TB,28,30
2003,16,SUN,MIA,BUF,3,20
2003,16,SUN,DET,CAR,20,14
2003,16,SUN,WAS,CHI,27,24
2003,16,SUN,BAL,CLE,0,35
2003,16,SUN,NYG,DAL,19,3
2003,16,SUN,TEN,HOU,24,27
2003,16,SUN,NO,JAC,20,19
2003,16,SUN,SF,PHI,28,31
2003,16,SUN,SD,PIT,40,24
2003,16,SUN,ARI,SEA,28,10
2003,16,SUN,CIN,STL,27,10
2003,16,SN,DEN,IND,17,31
2003,16,MN,GB,OAK,7,41
2003,17,SAT,BUF,NE,31,0
2003,17,SAT,SEA,SF,17,24
2003,17,SAT,PHI,WAS,7,31
2003,17,SUN,MIN,ARI,18,17
2003,17,SUN,JAC,ATL,21,14
2003,17,SUN,CLE,CIN,14,22
2003,17,SUN,STL,DET,30,20
2003,17,SUN,DEN,GB,31,3
2003,17,SUN,IND,HOU,17,20
2003,17,SUN,CHI,KC,31,3
2003,17,SUN,NYJ,MIA,23,21
2003,17,SUN,DAL,NO,13,7
2003,17,SUN,CAR,NYG,24,37
2003,17,SUN,OAK,SD,21,14
2003,17,SUN,TB,TEN,33,13
2003,17,SN,PIT,BAL,13,10
2003,18,SAT,TEN,BAL,17,20
2003,18,SAT,DAL,CAR,29,10
2003,18,SUN,SEA,GB,33,27
2003,18,SUN,DEN,IND,41,10
2003,19,SAT,TEN,NE,17,14
2003,19,SAT,CAR,STL,23,29
2003,19,SUN,IND,KC,31,38
2003,19,SUN,GB,PHI,20,17
2003,20,SUN,IND,NE,24,14
2003,20,SUN,CAR,PHI,3,14
2003,21,SB,CAR,NE,32,29
2004,1,THU,IND,NE,27,24
2004,1,SAT,TEN,MIA,7,17
2004,1,SUN,JAC,BUF,10,13
2004,1,SUN,DET,CHI,16,20
2004,1,SUN,BAL,CLE,20,3
2004,1,SUN,SD,HOU,20,27
2004,1,SUN,DAL,MIN,35,17
2004,1,SUN,SEA,NO,7,21
2004,1,SUN,CIN,NYJ,31,24
2004,1,SUN,NYG,PHI,31,17
2004,1,SUN,OAK,PIT,24,21
2004,1,SUN,ATL,SF,19,21
2004,1,SUN,ARI,STL,17,10
2004,1,SUN,TB,WAS,16,10
2004,1,SN,KC,DEN,34,24
2004,1,MN,GB,CAR,14,24
2004,2,SUN,NE,ARI,12,23
2004,2,SUN,STL,ATL,34,17
2004,2,SUN,PIT,BAL,30,13
2004,2,SUN,CLE,DAL,19,12
2004,2,SUN,HOU,DET,28,16
2004,2,SUN,CHI,GB,10,21
2004,2,SUN,DEN,JAC,7,6
2004,2,SUN,CAR,KC,17,28
2004,2,SUN,SF,NO,30,27
2004,2,SUN,WAS,NYG,20,14
2004,2,SUN,BUF,OAK,13,10
2004,2,SUN,NYJ,SD,28,34
2004,2,SUN,SEA,TB,6,10
2004,2,SUN,IND,TEN,17,31
2004,2,SN,MIA,CIN,16,13
2004,2,MN,MIN,PHI,27,16
2004,3,SUN,ARI,ATL,6,3
2004,3,SUN,BAL,CIN,9,23
2004,3,SUN,SD,DEN,23,13
2004,3,SUN,PHI,DET,13,30
2004,3,SUN,GB,IND,45,31
2004,3,SUN,HOU,KC,21,24
2004,3,SUN,PIT,MIA,3,13
2004,3,SUN,CHI,MIN,27,22
2004,3,SUN,CLE,NYG,27,10
2004,3,SUN,SF,SEA,34,0
2004,3,SUN,NO,STL,25,28
2004,3,SUN,JAC,TEN,12,15
2004,3,SN,TB,OAK,30,20
2004,3,MN,DAL,WAS,18,21
2004,4,SUN,NO,ARI,34,10
2004,4,SUN,NE,BUF,17,31
2004,4,SUN,ATL,CAR,10,27
2004,4,SUN,PHI,CHI,9,19
2004,4,SUN,WAS,CLE,17,13
2004,4,SUN,NYG,GB,7,14
2004,4,SUN,OAK,HOU,30,17
2004,4,SUN,IND,JAC,17,24
2004,4,SUN,NYJ,MIA,9,17
2004,4,SUN,CIN,PIT,28,17
2004,4,SUN,TEN,SD,38,17
2004,4,SUN,DEN,TB,13,16
2004,4,SN,STL,SF,14,24
2004,4,MN,KC,BAL,24,27
2004,5,SUN,DET,ATL,10,17
2004,5,SUN,NYG,DAL,10,26
2004,5,SUN,CAR,DEN,20,17
2004,5,SUN,MIN,HOU,28,34
2004,5,SUN,OAK,IND,35,14
2004,5,SUN,MIA,NE,24,10
2004,5,SUN,TB,NO,17,20
2004,5,SUN,BUF,NYJ,16,14
2004,5,SUN,CLE,PIT,34,23
2004,5,SUN,JAC,SD,34,21
2004,5,SUN,ARI,SF,31,28
2004,5,SUN,STL,SEA,27,33
2004,5,SN,BAL,WAS,10,17
2004,5,MN,TEN,GB,27,48
2004,6,SUN,SD,ATL,21,20
2004,6,SUN,MIA,BUF,20,13
2004,6,SUN,WAS,CHI,10,13
2004,6,SUN,CIN,CLE,34,17
2004,6,SUN,PIT,DAL,20,24
2004,6,SUN,GB,DET,10,38
2004,6,SUN,KC,JAC,22,16
2004,6,SUN,SEA,NE,30,20
2004,6,SUN,SF,NYJ,22,14
2004,6,SUN,DEN,OAK,3,31
2004,6,SUN,CAR,PHI,30,8
2004,6,SUN,HOU,TEN,10,20
2004,6,SN,MIN,NO,31,38
2004,6,MN,TB,STL,28,21
2004,7,SUN,SEA,ARI,25,17
2004,7,SUN,BUF,BAL,20,6
2004,7,SUN,SD,CAR,6,17
2004,7,SUN,PHI,CLE,31,34
2004,7,SUN,DAL,GB,41,20
2004,7,SUN,JAC,IND,24,27
2004,7,SUN,ATL,KC,56,10
2004,7,SUN,STL,MIA,31,14
2004,7,SUN,TEN,MIN,20,3
2004,7,SUN,NYJ,NE,13,7
2004,7,SUN,DET,NYG,13,28
2004,7,SUN,NO,OAK,26,31
2004,7,SUN,CHI,TB,19,7
2004,7,MN,DEN,CIN,23,10
2004,8,SUN,ARI,BUF,38,14
2004,8,SUN,DET,DAL,31,21
2004,8,SUN,ATL,DEN,28,41
2004,8,SUN,JAC,HOU,20,6
2004,8,SUN,IND,KC,45,35
2004,8,SUN,NYG,MIN,13,34
2004,8,SUN,BAL,PHI,15,10
2004,8,SUN,NE,PIT,34,20
2004,8,SUN,OAK,SD,42,14
2004,8,SUN,CAR,SEA,23,17
2004,8,SUN,CIN,TEN,27,20
2004,8,SUN,GB,WAS,14,28
2004,8,SN,SF,CHI,23,13
2004,8,MN,MIA,NYJ,41,14
2004,9,SUN,NYJ,BUF,22,17
2004,9,SUN,OAK,CAR,24,27
2004,9,SUN,DAL,CIN,26,3
2004,9,SUN,HOU,DEN,31,13
2004,9,SUN,WAS,DET,10,17
2004,9,SUN,ARI,MIA,23,24
2004,9,SUN,CHI,NYG,21,28
2004,9,SUN,PHI,PIT,27,3
2004,9,SUN,NO,SD,43,17
2004,9,SUN,SEA,SF,27,42
2004,9,SUN,NE,STL,22,40
2004,9,SUN,KC,TB,34,31
2004,9,SN,CLE,BAL,27,13
2004,9,MN,MIN,IND,31,28
2004,10,SUN,NYG,ARI,17,14
2004,10,SUN,TB,ATL,24,14
2004,10,SUN,PIT,CLE,10,24
2004,10,SUN,MIN,GB,34,31
2004,10,SUN,HOU,IND,49,14
2004,10,SUN,DET,JAC,23,17
2004,10,SUN,KC,NO,27,20
2004,10,SUN,BAL,NYJ,17,20
2004,10,SUN,CAR,SF,27,37
2004,10,SUN,SEA,STL,23,12
2004,10,SUN,CHI,TEN,17,19
2004,10,SUN,CIN,WAS,10,17
2004,10,SN,BUF,NE,29,6
2004,10,MN,PHI,DAL,21,49
2004,11,SUN,DAL,BAL,30,10
2004,11,SUN,STL,BUF,37,17
2004,11,SUN,ARI,CAR,35,10
2004,11,SUN,IND,CHI,10,41
2004,11,SUN,PIT,CIN,14,19
2004,11,SUN,NYJ,CLE,7,10
2004,11,SUN,TEN,JAC,15,18
2004,11,SUN,DET,MIN,22,19
2004,11,SUN,DEN,NO,13,34
2004,11,SUN,ATL,NYG,10,14
2004,11,SUN,SD,OAK,17,23
2004,11,SUN,WAS,PHI,28,6
2004,11,SUN,MIA,SEA,24,17
2004,11,SUN,SF,TB,35,3
2004,11,SN,GB,HOU,13,16
2004,11,MN,NE,KC,19,27
2004,12,THU,CHI,DAL,21,7
2004,12,THU,IND,DET,9,41
2004,12,SUN,NYJ,ARI,3,13
2004,12,SUN,NO,ATL,24,21
2004,12,SUN,TB,CAR,21,14
2004,12,SUN,CLE,CIN,58,48
2004,12,SUN,TEN,HOU,31,21
2004,12,SUN,SD,KC,31,34
2004,12,SUN,JAC,MIN,27,16
2004,12,SUN,BAL,NE,24,3
2004,12,SUN,PHI,NYG,6,27
2004,12,SUN,WAS,PIT,16,7
2004,12,SUN,MIA,SF,17,24
2004,12,SUN,BUF,SEA,9,38
2004,12,SN,OAK,DEN,24,25
2004,12,MN,STL,GB,45,17
2004,13,SUN,CIN,BAL,26,27
2004,13,SUN,MIN,CHI,24,14
2004,13,SUN,NE,CLE,15,42
2004,13,SUN,ARI,DET,26,12
2004,13,SUN,TEN,IND,51,24
2004,13,SUN,BUF,MIA,32,42
2004,13,SUN,CAR,NO,21,32
2004,13,SUN,HOU,NYJ,29,7
2004,13,SUN,KC,OAK,27,34
2004,13,SUN,GB,PHI,47,17
2004,13,SUN,DEN,SD,20,17
2004,13,SUN,SF,STL,16,6
2004,13,SUN,ATL,TB,27,0
2004,13,SUN,NYG,WAS,31,7
2004,13,SN,PIT,JAC,16,17
2004,13,MN,DAL,SEA,39,43
2004,14,SUN,SF,ARI,28,31
2004,14,SUN,OAK,ATL,35,10
2004,14,SUN,NYG,BAL,37,14
2004,14,SUN,CLE,BUF,37,7
2004,14,SUN,STL,CAR,20,7
2004,14,SUN,NO,DAL,13,27
2004,14,SUN,MIA,DEN,20,17
2004,14,SUN,DET,GB,16,13
2004,14,SUN,IND,HOU,14,23
2004,14,SUN,CHI,JAC,22,3
2004,14,SUN,SEA,MIN,23,27
2004,14,SUN,CIN,NE,35,28
2004,14,SUN,NYJ,PIT,17,6
2004,14,SUN,TB,SD,31,24
2004,14,SN,PHI,WAS,14,17
2004,14,MN,KC,TEN,38,49
2004,15,SAT,CAR,ATL,34,31
2004,15,SAT,PIT,NYG,30,33
2004,15,SAT,WAS,SF,16,26
2004,15,SUN,STL,ARI,31,7
2004,15,SUN,HOU,CHI,5,24
2004,15,SUN,BUF,CIN,17,33
2004,15,SUN,SD,CLE,0,21
2004,15,SUN,MIN,DET,27,28
2004,15,SUN,JAC,GB,25,28
2004,15,SUN,DEN,KC,45,17
2004,15,SUN,SEA,NYJ,37,14
2004,15,SUN,TEN,OAK,40,35
2004,15,SUN,DAL,PHI,12,7
2004,15,SUN,NO,TB,17,21
2004,15,SN,BAL,IND,20,10
2004,15,MN,NE,MIA,29,28
2004,16,FRI,GB,MIN,31,34
2004,16,SAT,OAK,KC,31,30
2004,16,SAT,DEN,TEN,16,37
2004,16,SUN,NYG,CIN,23,22
2004,16,SUN,WAS,DAL,13,10
2004,16,SUN,CHI,DET,19,13
2004,16,SUN,SD,IND,34,31
2004,16,SUN,HOU,JAC,0,21
2004,16,SUN,ATL,NO,26,13
2004,16,SUN,NE,NYJ,7,23
2004,16,SUN,BAL,PIT,20,7
2004,16,SUN,BUF,SF,7,41
2004,16,SUN,ARI,SEA,24,21
2004,16,SUN,CAR,TB,20,37
2004,16,SN,CLE,MIA,10,7
2004,16,MN,PHI,STL,20,7
2004,17,SUN,TB,ARI,12,7
2004,17,SUN,MIA,BAL,30,23
2004,17,SUN,PIT,BUF,24,29
2004,17,SUN,NO,CAR,18,21
2004,17,SUN,GB,CHI,14,31
2004,17,SUN,IND,DEN,33,14
2004,17,SUN,CLE,HOU,14,22
2004,17,SUN,SF,NE,21,7
2004,17,SUN,JAC,OAK,6,13
2004,17,SUN,CIN,PHI,10,38
2004,17,SUN,KC,SD,24,17
2004,17,SUN,ATL,SEA,28,26
2004,17,SUN,NYJ,STL,32,29
2004,17,SUN,DET,TEN,24,19
2004,17,SUN,MIN,WAS,21,18
2004,17,SN,DAL,NYG,28,24
2004,18,SAT,NYJ,SD,17,20
2004,18,SAT,STL,SEA,20,27
2004,18,SUN,MIN,GB,17,31
2004,18,SUN,DEN,IND,49,24
2004,19,SAT,STL,ATL,47,17
2004,19,SAT,NYJ,PIT,20,17
2004,19,SUN,IND,NE,20,3
2004,19,SUN,MIN,PHI,27,14
2004,20,SUN,ATL,PHI,27,10
2004,20,SUN,NE,PIT,27,41
2004,21,SB,NE,PHI,21,24
2005,1,THU,OAK,NE,30,20
2005,1,SUN,HOU,BUF,22,7
2005,1,SUN,NO,CAR,20,23
2005,1,SUN,CIN,CLE,13,27
2005,1,SUN,GB,DET,17,3
2005,1,SUN,SEA,JAC,26,14
2005,1,SUN,NYJ,KC,27,7
2005,1,SUN,DEN,MIA,34,10
2005,1,SUN,TB,MIN,13,24
2005,1,SUN,ARI,NYG,42,19
2005,1,SUN,TEN,PIT,34,7
2005,1,SUN,DAL,SD,24,28
2005,1,SUN,STL,SF,28,25
2005,1,SUN,CHI,WAS,9,7
2005,1,SN,IND,BAL,7,24
2005,1,MN,PHI,ATL,14,10
2005,2,SUN,STL,ARI,12,17
2005,2,SUN,NE,CAR,27,17
2005,2,SUN,DET,CHI,38,6
2005,2,SUN,MIN,CIN,37,8
2005,2,SUN,SD,DEN,20,17
2005,2,SUN,CLE,GB,24,26
2005,2,SUN,PIT,HOU,7,27
2005,2,SUN,JAC,IND,10,3
2005,2,SUN,MIA,NYJ,17,7
2005,2,SUN,SF,PHI,42,3
2005,2,SUN,ATL,SEA,21,18
2005,2,SUN,BUF,TB,19,3
2005,2,SUN,BAL,TEN,25,10
2005,2,SN,KC,OAK,17,23
2005,2,MN,WAS,DAL,13,14
2005,2,MN,NYG,NO,10,27
2005,3,SUN,ATL,BUF,16,24
2005,3,SUN,CIN,CHI,7,24
2005,3,SUN,TB,GB,16,17
2005,3,SUN,CLE,IND,13,6
2005,3,SUN,CAR,MIA,27,24
2005,3,SUN,NO,MIN,33,16
2005,3,SUN,JAC,NYJ,20,26
2005,3,SUN,OAK,PHI,23,20
2005,3,SUN,NE,PIT,20,23
2005,3,SUN,DAL,SF,31,34
2005,3,SUN,ARI,SEA,37,12
2005,3,SUN,TEN,STL,31,27
2005,3,SN,NYG,SD,45,23
2005,3,MN,KC,DEN,30,10
2005,4,SUN,MIN,ATL,30,10
2005,4,SUN,NYJ,BAL,13,3
2005,4,SUN,HOU,CIN,16,10
2005,4,SUN,DEN,JAC,7,20
2005,4,SUN,PHI,KC,31,37
2005,4,SUN,SD,NE,17,41
2005,4,SUN,BUF,NO,19,7
2005,4,SUN,STL,NYG,44,24
2005,4,SUN,DAL,OAK,19,13
2005,4,SUN,DET,TB,17,13
2005,4,SUN,IND,TEN,10,31
